2023/07/23 13:17:49.976	001	00066	02668	335.21	 77.67
2023/07/23 13:43:31.333	001	00066	02668	 58.76	  0.00
2023/07/23 14:09:16.758	001	00067	02668	142.28	-77.67
2023/07/23 14:35:02.249	001	00067	02669	225.79	  0.00
2023/07/23 15:00:43.684	001	00068	02669	309.32	 77.67
2023/07/23 15:26:25.041	001	00068	02669	 32.87	  0.00
2023/07/23 15:52:10.422	001	00069	02669	116.39	-77.67
2023/07/23 16:17:55.875	001	00069	02670	199.90	  0.00
2023/07/23 16:43:37.315	001	00070	02670	283.43	 77.68
2023/07/23 17:09:18.667	001	00070	02670	  6.98	  0.00
2023/07/23 17:35:04.012	001	00071	02670	 90.50	-77.68
2023/07/23 18:00:49.444	001	00071	02671	174.01	  0.00
2023/07/23 18:26:30.898	001	00072	02671	257.54	 77.68
2023/07/23 18:52:12.265	001	00072	02671	341.09	  0.00
2023/07/23 19:17:57.595	001	00073	02671	 64.62	-77.68
2023/07/23 19:43:43.020	001	00073	02672	148.12	  0.00
2023/07/23 20:09:24.487	001	00074	02672	231.65	 77.68
2023/07/23 20:35:05.875	001	00074	02672	315.20	  0.00
2023/07/23 21:00:51.248	001	00075	02672	 38.73	-77.67
2023/07/23 21:26:36.707	001	00075	02673	122.23	  0.00
2023/07/23 21:52:18.139	001	00076	02673	205.76	 77.67
2023/07/23 22:17:59.505	001	00076	02673	289.30	  0.00
2023/07/23 22:43:44.906	001	00077	02673	 12.83	-77.67
2023/07/23 23:09:30.365	001	00077	02674	 96.34	  0.00
2023/07/23 23:35:11.806	001	00078	02674	179.87	 77.67
2023/07/24 00:00:53.211	001	00078	02674	263.41	  0.00
2023/07/24 00:26:38.624	001	00079	02674	346.94	-77.67
2023/07/24 00:52:24.059	001	00079	02675	 70.45	  0.00
2023/07/24 01:18:05.510	001	00080	02675	153.99	 77.67
2023/07/24 01:43:46.945	001	00080	02675	237.52	  0.00
2023/07/24 02:09:32.365	001	00081	02675	321.04	-77.67
2023/07/24 02:35:17.779	001	00081	02676	 44.56	  0.00
2023/07/24 03:00:59.204	001	00082	02676	128.10	 77.67
2023/07/24 03:26:40.628	001	00082	02676	211.63	  0.00
2023/07/24 03:52:26.042	001	00083	02676	295.15	-77.68
2023/07/24 04:18:11.443	001	00083	02677	 18.67	  0.00
2023/07/24 04:43:52.850	001	00084	02677	102.21	 77.68
2023/07/24 05:09:34.262	001	00084	02677	185.74	  0.00
2023/07/24 05:35:19.681	001	00085	02677	269.26	-77.68
2023/07/24 06:01:05.088	001	00085	02678	352.78	  0.00
2023/07/24 06:26:46.471	001	00086	02678	 76.32	 77.68
2023/07/24 06:52:27.858	001	00086	02678	159.85	  0.00
2023/07/24 07:18:13.271	001	00087	02678	243.37	-77.68
2023/07/24 07:43:58.687	001	00087	02679	326.89	  0.00
2023/07/24 08:09:40.078	001	00088	02679	 50.42	 77.68
2023/07/24 08:35:21.462	001	00088	02679	133.96	  0.00
2023/07/24 09:01:06.863	001	00089	02679	217.49	-77.67
2023/07/24 09:26:52.296	001	00089	02680	301.00	  0.00
2023/07/24 09:52:33.721	001	00090	02680	 24.53	 77.67
2023/07/24 10:18:15.122	001	00090	02680	108.07	  0.00
2023/07/24 10:44:00.550	001	00091	02680	191.60	-77.67
2023/07/24 11:09:46.030	001	00091	02681	275.11	  0.00
2023/07/24 11:35:27.468	001	00092	02681	358.64	 77.67
2023/07/24 12:01:08.854	001	00092	02681	 82.18	  0.00
2023/07/24 12:26:54.307	001	00093	02681	165.71	-77.67
2023/07/24 12:52:39.820	001	00093	02682	249.22	  0.00
2023/07/24 13:18:21.242	001	00094	02682	332.75	 77.67
2023/07/24 13:44:02.593	001	00094	02682	 56.29	  0.00
2023/07/24 14:09:48.018	001	00095	02682	139.81	-77.67
2023/07/24 14:35:33.507	001	00095	02683	223.33	  0.00
2023/07/24 15:01:14.938	001	00096	02683	306.86	 77.67
2023/07/24 15:26:56.291	001	00096	02683	 30.40	  0.00
2023/07/24 15:52:41.672	001	00097	02683	113.93	-77.68
2023/07/24 16:18:27.125	001	00097	02684	197.44	  0.00
2023/07/24 16:44:08.558	001	00098	02684	280.96	 77.68
2023/07/24 17:09:49.905	001	00098	02684	  4.51	  0.00
2023/07/24 17:35:35.253	001	00099	02684	 88.04	-77.68
2023/07/24 18:01:20.688	001	00099	02685	171.55	  0.00
2023/07/24 18:27:02.138	001	00100	02685	255.07	 77.68
2023/07/24 18:52:43.501	001	00100	02685	338.62	  0.00
2023/07/24 19:18:28.835	001	00101	02685	 62.15	-77.68
2023/07/24 19:44:14.266	001	00101	02686	145.66	  0.00
2023/07/24 20:09:55.726	001	00102	02686	229.18	 77.68
2023/07/24 20:35:37.108	001	00102	02686	312.73	  0.00
2023/07/24 21:01:22.491	001	00103	02686	 36.26	-77.67
2023/07/24 21:27:07.958	001	00103	02687	119.77	  0.00
2023/07/24 21:52:49.380	001	00104	02687	203.29	 77.67
2023/07/24 22:18:30.737	001	00104	02687	286.84	  0.00
2023/07/24 22:44:16.144	001	00105	02687	 10.37	-77.67
2023/07/24 23:10:01.608	001	00105	02688	 93.88	  0.00
2023/07/24 23:35:43.046	001	00106	02688	177.41	 77.67
2023/07/25 00:01:24.449	001	00106	02688	260.95	  0.00
2023/07/25 00:27:09.866	001	00107	02688	344.47	-77.67
2023/07/25 00:52:55.304	001	00107	02689	 67.98	  0.00
2023/07/25 01:18:36.748	001	00108	02689	151.52	 77.67
2023/07/25 01:44:18.177	001	00108	02689	235.06	  0.00
2023/07/25 02:10:03.602	001	00109	02689	318.57	-77.67
2023/07/25 02:35:49.019	001	00109	02690	 42.09	  0.00
2023/07/25 03:01:30.435	001	00110	02690	125.63	 77.68
2023/07/25 03:27:11.850	001	00110	02690	209.16	  0.00
2023/07/25 03:52:57.269	001	00111	02690	292.68	-77.68
2023/07/25 04:18:42.677	001	00111	02691	 16.20	  0.00
2023/07/25 04:44:24.076	001	00112	02691	 99.74	 77.68
2023/07/25 05:10:05.478	001	00112	02691	183.27	  0.00
2023/07/25 05:35:50.902	001	00113	02691	266.79	-77.68
2023/07/25 06:01:36.315	001	00113	02692	350.31	  0.00
2023/07/25 06:27:17.691	001	00114	02692	 73.85	 77.68
2023/07/25 06:52:59.069	001	00114	02692	157.39	  0.00
2023/07/25 07:18:44.485	001	00115	02692	240.91	-77.68
2023/07/25 07:44:29.908	001	00115	02693	324.42	  0.00
2023/07/25 08:10:11.296	001	00116	02693	 47.95	 77.68
2023/07/25 08:35:52.673	001	00116	02693	131.50	  0.00
2023/07/25 09:01:38.080	001	00117	02693	215.02	-77.67
2023/07/25 09:27:23.524	001	00117	02694	298.53	  0.00
2023/07/25 09:53:04.944	001	00118	02694	 22.06	 77.67
2023/07/25 10:18:46.335	001	00118	02694	105.60	  0.00
2023/07/25 10:44:31.773	001	00119	02694	189.13	-77.67
2023/07/25 11:10:17.266	001	00119	02695	272.64	  0.00
2023/07/25 11:35:58.696	001	00120	02695	356.17	 77.67
2023/07/25 12:01:40.070	001	00120	02695	 79.71	  0.00
2023/07/25 12:27:25.528	001	00121	02695	163.24	-77.67
2023/07/25 12:53:11.049	001	00121	02696	246.75	  0.00
2023/07/25 13:18:52.464	001	00122	02696	330.28	 77.67
2023/07/25 13:44:33.804	001	00122	02696	 53.82	  0.00
2023/07/25 14:10:19.231	001	00123	02696	137.35	-77.67
2023/07/25 14:36:04.726	001	00123	02697	220.86	  0.00
2023/07/25 15:01:46.149	001	00124	02697	304.39	 77.68
2023/07/25 15:27:27.490	001	00124	02697	 27.93	  0.00
